Long Station Name,Collection Date,EC,TDS,Sacramento X2,Location,Area,WYT,Data
P8 - San Joaquin River @ Buckley Cove,4/7/1980,279,145,57.58,SJRcorridor,Interior,AN,TT
Old River South of Rock Slough (St 5A),4/8/1980,303,191,56.38489514,OMR,Interior,AN,TT
Old River South of Rock Slough (St 5A),4/21/1980,304,180,62.47778168,OMR,Interior,AN,TT
Old River South of Rock Slough (St 5A),5/5/1980,318,184,64.64696862,OMR,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,5/6/1980,244,142,64.43,SJRcorridor,Interior,AN,TT
Old River South of Rock Slough (St 5A),5/12/1980,358,206,65.43895548,OMR,Interior,AN,TT
Old River South of Rock Slough (St 5A),5/19/1980,277,169,62.05980719,OMR,Interior,AN,TT
Old River South of Rock Slough (St 5A),5/27/1980,277,170,65.09270984,OMR,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,6/4/1980,256,148,68.49,SJRcorridor,Interior,AN,TT
Old River South of Rock Slough (St 5A),6/10/1980,230,154,69.27641079,OMR,Interior,AN,TT
Old River South of Rock Slough (St 5A),6/16/1980,221,155,68.91440792,OMR,Interior,AN,TT
Old River South of Rock Slough (St 5A),6/23/1980,221,134,68.0228655,OMR,Interior,AN,TT
Old River South of Rock Slough (St 5A),6/30/1980,195,120,70.47262594,OMR,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,7/1/1980,496,285,69.91,SJRcorridor,Interior,AN,TT
Old River South of Rock Slough (St 5A),7/7/1980,186,104,68.25641473,OMR,Interior,AN,TT
Old River South of Rock Slough (St 5A),7/14/1980,172,105,71.65830083,OMR,Interior,AN,TT
Old River South of Rock Slough (St 5A),7/21/1980,174,103,71.80905674,OMR,Interior,AN,TT
Old River South of Rock Slough (St 5A),7/29/1980,159,94,75.15820048,OMR,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,8/5/1980,478,267,76.1,SJRcorridor,Interior,AN,TT
Old River South of Rock Slough (St 5A),8/6/1980,170,112,76.44358914,OMR,Interior,AN,TT
Old River South of Rock Slough (St 5A),8/18/1980,204,126,80.02274745,OMR,Interior,AN,TT
Old River South of Rock Slough (St 5A),9/3/1980,293,168,80.90049445,OMR,Interior,AN,TT
P8 - San Joaquin River @ Buckley Cove,9/3/1980,647,319,80.9,SJRcorridor,Interior,AN,TT
Old River South of Rock Slough (St 5A),9/15/1980,312,163,76.57711741,OMR,Interior,AN,TT
Old River South of Rock Slough (St 5A),9/26/1980,265,158,76.604144,OMR,Interior,AN,TT
Old River South of Rock Slough (St 5A),10/6/1980,236,172,77.15999944,OMR,Interior,D,TT
P8 - San Joaquin River @ Buckley Cove,10/15/1980,272,152,74.45,SJRcorridor,Interior,D,TT
Old River South of Rock Slough (St 5A),10/20/1980,204,129,75.79339987,OMR,Interior,D,TT
Old River South of Rock Slough (St 5A),11/3/1980,201,114,78.34640114,OMR,Interior,D,TT
P8 - San Joaquin River @ Buckley Cove,11/13/1980,478,264,78.89,SJRcorridor,Interior,D,TT
Old River South of Rock Slough (St 5A),11/14/1980,219,128,78.251066,OMR,Interior,D,TT
Old River South of Rock Slough (St 5A),11/24/1980,225,131,79.91615184,OMR,Interior,D,TT
Old River South of Rock Slough (St 5A),12/5/1980,220,133,81.24381742,OMR,Interior,D,TT
P8 - San Joaquin River @ Buckley Cove,12/10/1980,504,285,72.02,SJRcorridor,Interior,D,TT
Old River South of Rock Slough (St 5A),12/16/1980,205,129,70.43542093,OMR,Interior,D,TT
Old River South of Rock Slough (St 5A),1/6/1981,209,135,79.42709404,OMR,Interior,D,TT
P8 - San Joaquin River @ Buckley Cove,1/9/1981,558,313,80.07,SJRcorridor,Interior,D,TT
Old River South of Rock Slough (St 5A),1/20/1981,227,140,84.3665229,OMR,Interior,D,TT
Old River South of Rock Slough (St 5A),2/3/1981,325,196,59.47117587,OMR,Interior,D,TT
Old River South of Rock Slough (St 5A),2/16/1981,279,174,68.66305851,OMR,Interior,D,TT
P8 - San Joaquin River @ Buckley Cove,2/25/1981,948,546,68.19,SJRcorridor,Interior,D,TT
Old River South of Rock Slough (St 5A),3/4/1981,263,168,75.67405581,OMR,Interior,D,TT
P8 - San Joaquin River @ Buckley Cove,3/11/1981,779,442,75.19,SJRcorridor,Interior,D,TT
Old River South of Rock Slough (St 5A),3/20/1981,294,173,75.19545039,OMR,Interior,D,TT
Old River South of Rock Slough (St 5A),4/3/1981,360,211,60.26052112,OMR,Interior,D,TT
P8 - San Joaquin River @ Buckley Cove,4/9/1981,729,415,62.93,SJRcorridor,Interior,D,TT
Old River South of Rock Slough (St 5A),4/23/1981,226,129,75.00542927,OMR,Interior,D,TT
Old River South of Rock Slough (St 5A),5/12/1981,269,152,80.86307077,OMR,Interior,D,TT
P8 - San Joaquin River @ Buckley Cove,5/12/1981,659,389,80.86,SJRcorridor,Interior,D,TT
Old River South of Rock Slough (St 5A),6/2/1981,232,127,75.30547237,OMR,Interior,D,TT
P8 - San Joaquin River @ Buckley Cove,6/9/1981,650,342,78.04,SJRcorridor,Interior,D,TT
Old River South of Rock Slough (St 5A),6/18/1981,243,145,80.97126487,OMR,Interior,D,TT
Old River South of Rock Slough (St 5A),6/30/1981,287,168,87.70223073,OMR,Interior,D,TT
P8 - San Joaquin River @ Buckley Cove,7/7/1981,693,380,86.04,SJRcorridor,Interior,D,TT
Old River South of Rock Slough (St 5A),7/16/1981,366,197,87.76825037,OMR,Interior,D,TT
Old River South of Rock Slough (St 5A),8/3/1981,553,300,85.40012999,OMR,Interior,D,TT
P8 - San Joaquin River @ Buckley Cove,8/4/1981,458,256,84.59,SJRcorridor,Interior,D,TT
Old River South of Rock Slough (St 5A),8/18/1981,628,354,87.20292234,OMR,Interior,D,TT
Old River South of Rock Slough (St 5A),9/2/1981,793,448,89.4339165,OMR,Interior,D,TT
P8 - San Joaquin River @ Buckley Cove,9/2/1981,437,246,89.43,SJRcorridor,Interior,D,TT
Old River South of Rock Slough (St 5A),9/18/1981,758,427,85.78904211,OMR,Interior,D,TT
P8 - San Joaquin River @ Buckley Cove,10/5/1981,633,348,87.91,SJRcorridor,Interior,W,TT
Old River South of Rock Slough (St 5A),10/14/1981,557,312,89.11569229,OMR,Interior,W,TT
Old River South of Rock Slough (St 5A),11/10/1981,545,306,88.94945498,OMR,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,11/17/1981,796,446,83,SJRcorridor,Interior,W,TT
Old River South of Rock Slough (St 5A),11/24/1981,451,252,65.98476899,OMR,Interior,W,TT
Old River South of Rock Slough (St 5A),12/3/1981,423,243,52.53667998,OMR,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,12/15/1981,731,424,57.8,SJRcorridor,Interior,W,TT
Old River South of Rock Slough (St 5A),12/18/1981,254,152,56.1313435,OMR,Interior,W,TT
Old River South of Rock Slough (St 5A),1/5/1982,240,156,0,OMR,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,1/28/1982,548,308,53.3,SJRcorridor,Interior,W,TT
Old River South of Rock Slough (St 5A),2/5/1982,275,172,58.92308216,OMR,Interior,W,TT
Old River South of Rock Slough (St 5A),2/22/1982,295,184,0,OMR,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,3/2/1982,267,180,51.39,SJRcorridor,Interior,W,TT
Old River South of Rock Slough (St 5A),3/15/1982,207,128,49.23180133,OMR,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,4/14/1982,237,132,0,SJRcorridor,Interior,W,TT
Old River South of Rock Slough (St 5A),4/16/1982,348,198,0,OMR,Interior,W,TT
Old River South of Rock Slough (St 5A),5/5/1982,178,102,53.20631662,OMR,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,5/17/1982,166,100,57.14,SJRcorridor,Interior,W,TT
Old River South of Rock Slough (St 5A),5/24/1982,196,115,58.78823135,OMR,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,6/14/1982,355,172,60.58,SJRcorridor,Interior,W,TT
Old River South of Rock Slough (St 5A),6/22/1982,253,150,65.44959567,OMR,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,7/13/1982,356,203,62.75,SJRcorridor,Interior,W,TT
Old River South of Rock Slough (St 5A),7/21/1982,244,137,78.29621658,OMR,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,8/10/1982,484,276,75.55,SJRcorridor,Interior,W,TT
Old River South of Rock Slough (St 5A),8/17/1982,184,94,76.46364235,OMR,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,9/7/1982,392,221,66.55,SJRcorridor,Interior,W,TT
Old River South of Rock Slough (St 5A),9/13/1982,208,119,66.6341757,OMR,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,10/6/1982,175,104,64.36,SJRcorridor,Interior,W,TT
Old River South of Rock Slough (St 5A),10/19/1982,234,130,67.33005042,OMR,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,11/5/1982,212,108,66.06,SJRcorridor,Interior,W,TT
Old River South of Rock Slough (St 5A),11/16/1982,180,104,65.44459814,OMR,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,12/3/1982,172,102,52.26,SJRcorridor,Interior,W,TT
Old River South of Rock Slough (St 5A),12/14/1982,240,149,58.19292799,OMR,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,1/4/1983,187,114,50.21,SJRcorridor,Interior,W,TT
Old River South of Rock Slough (St 5A),1/20/1983,281,152,63.15136317,OMR,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,2/3/1983,219,144,0,SJRcorridor,Interior,W,TT
Old River South of Rock Slough (St 5A),2/17/1983,336,185,0,OMR,Interior,W,TT
Old River South of Rock Slough (St 5A),3/21/1983,338,188,0,OMR,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,3/22/1983,265,145,0,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,4/5/1983,242,152,0,SJRcorridor,Interior,W,TT
Old River South of Rock Slough (St 5A),4/18/1983,211,126,51.81872331,OMR,Interior,W,TT
Old River South of Rock Slough (St 5A),5/25/1983,170,107,53.44081668,OMR,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,6/15/1983,132,82,51.37,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,7/14/1983,123,72,56.43,SJRcorridor,Interior,W,TT
Old River South of Rock Slough (St 5A),7/20/1983,138,82,57.24485942,OMR,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,8/16/1983,387,211,65.51,SJRcorridor,Interior,W,TT
Old River South of Rock Slough (St 5A),8/26/1983,175,100,63.12853224,OMR,Interior,W,TT
Old River South of Rock Slough (St 5A),9/16/1983,248,173,64.13561458,OMR,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,9/27/1983,177,103,63.11,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,10/11/1983,138,82,56.8,SJRcorridor,Interior,W,TT
Old River South of Rock Slough (St 5A),10/20/1983,154,91,64.89019526,OMR,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,11/8/1983,279,157,60.7,SJRcorridor,Interior,W,TT
Old River South of Rock Slough (St 5A),11/15/1983,427,257,59.86273225,OMR,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,12/8/1983,183,106,49.13,SJRcorridor,Interior,W,TT
Old River South of Rock Slough (St 5A),12/14/1983,192,118,49.15904734,OMR,Interior,W,TT
Old River South of Rock Slough (St 5A),1/18/1984,230,139,52.80804893,OMR,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,1/24/1984,223,132,48.11,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,2/8/1984,357,189,58.15,SJRcorridor,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,3/8/1984,396,214,60.74,SJRcorridor,Interior,W,TT
Old River South of Rock Slough (St 5A),3/19/1984,261,148,57.98189429,OMR,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,4/10/1984,581,336,62.78,SJRcorridor,Interior,W,TT
Old River South of Rock Slough (St 5A),4/16/1984,238,162,68.44196634,OMR,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,5/11/1984,593,338,74.68,SJRcorridor,Interior,W,TT
Old River South of Rock Slough (St 5A),5/17/1984,201,124,71.23309041,OMR,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,6/5/1984,517,295,77.93,SJRcorridor,Interior,W,TT
Old River South of Rock Slough (St 5A),6/22/1984,190,111,74.34286418,OMR,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,7/5/1984,552,322,79.01,SJRcorridor,Interior,W,TT
Old River South of Rock Slough (St 5A),7/18/1984,209,121,75.88810175,OMR,Interior,W,TT
P8 - San Joaquin River @ Buckley Cove,8/2/1984,567,317,75.44,SJRcorridor,Interior,W,TT
Old River South of Rock Slough (St 5A),8/20/1984,192,110,72.85477497,OMR,Interior,W,TT
Old River South of Rock Slough (St 5A),8/21/1984,232,131,77.90828234,OMR,Interior,W,TT
Old River South of Rock Slough (St 5A),9/17/1984,209,120,68.46687852,OMR,Interior,W,TT
Old River South of Rock Slough (St 5A),11/13/1984,177,104,76.76724225,OMR,Interior,D,TT
Old River South of Rock Slough (St 5A),1/22/1985,264,161,72.39109753,OMR,Interior,D,TT
Old River South of Rock Slough (St 5A),2/21/1985,271,168,68.61311727,OMR,Interior,D,TT
Old River South of Rock Slough (St 5A),3/15/1985,266,163,71.66117266,OMR,Interior,D,TT
Old River South of Rock Slough (St 5A),4/16/1985,240,143,77.63759448,OMR,Interior,D,TT
Old River South of Rock Slough (St 5A),5/16/1985,241,132,77.45709937,OMR,Interior,D,TT
Old River South of Rock Slough (St 5A),6/20/1985,302,164,86.18412719,OMR,Interior,D,TT
Old River South of Rock Slough (St 5A),10/22/1985,639,337,91.1066811,OMR,Interior,W,TT
Old River South of Rock Slough (St 5A),11/18/1985,992,543,93.20373275,OMR,Interior,W,TT
Old River South of Rock Slough (St 5A),12/17/1985,605,347,77.70271234,OMR,Interior,W,TT
Old River South of Rock Slough (St 5A),1/16/1986,530,302,84.02165809,OMR,Interior,W,TT
Clifton Court Intake,3/4/1986,306,177,0,OMR,Interior,W,TT
Old River South of Rock Slough (St 5A),3/21/1986,210,132,0,OMR,Interior,W,TT
Clifton Court Intake,4/9/1986,197,121,52.99907803,OMR,Interior,W,TT
Old River South of Rock Slough (St 5A),4/16/1986,203,117,57.82517336,OMR,Interior,W,TT
Clifton Court Intake,5/7/1986,280,171,66.57784182,OMR,Interior,W,TT
Old River South of Rock Slough (St 5A),5/20/1986,233,138,69.94743635,OMR,Interior,W,TT
Clifton Court Intake,6/4/1986,303,177,70.7018673,OMR,Interior,W,TT
Rock Slough @ Old River,7/2/1986,225,144,77.07568175,OMR,Interior,W,TT
Old River South of Rock Slough (St 5A),8/5/1986,723,435,80.38588581,OMR,Interior,W,TT
Old River South of Rock Slough (St 5A),8/7/1986,229,124,81.25987168,OMR,Interior,W,TT
Old River South of Rock Slough (St 5A),9/9/1986,308,172,80.98620884,OMR,Interior,W,TT
Rock Slough @ Old River,9/24/1986,285,196,76.64482557,OMR,Interior,W,TT
Old River South of Rock Slough (St 5A),4/7/1987,285,184,66.96371811,OMR,Interior,D,TT
Old River South of Rock Slough (St 5A),5/4/1987,284,161,81.35372487,OMR,Interior,D,TT
Old River South of Rock Slough (St 5A),6/1/1987,458,253,84.03896739,OMR,Interior,D,TT
Old River South of Rock Slough (St 5A),7/7/1987,505,278,85.52687347,OMR,Interior,D,TT
Old River South of Rock Slough (St 5A),8/3/1987,564,308,84.30302728,OMR,Interior,D,TT
Old River South of Rock Slough (St 5A),12/3/1987,1000,535,94.23731184,OMR,Interior,C,TT
Old River South of Rock Slough (St 5A),1/6/1988,669,367,87.58232555,OMR,Interior,C,TT
Old River South of Rock Slough (St 5A),3/1/1988,540,320,91.84800955,OMR,Interior,C,TT
Old River South of Rock Slough (St 5A),6/28/1988,533,300,88.84197167,OMR,Interior,C,TT
Old River North of Rock Slough (St 4b),6/28/1988,512,286,88.84197167,OMR,Interior,C,TT
San Joaquin River @ Mossdale Bridge - C7A,3/2/1989,1370,852,91.33,SJRcorridor,Interior,D,TT
Grant Ln Can @ Tracy Rd Bdg,3/2/1989,1430,886,91.3346382,SouthDelta,Interior,D,TT
Old River nr Tracy,3/2/1989,1410,873,91.3346382,SouthDelta,Interior,D,TT
Middle R @ Tracy Rd Bdg,3/2/1989,506,287,91.3346382,SouthDelta,Interior,D,TT
Old River South of Rock Slough (St 5A),3/3/1989,807,444,93.76129389,OMR,Interior,D,TT
Old River South of Rock Slough (St 5A),7/3/1989,282,160,84.23126759,OMR,Interior,D,TT
Old River North of Rock Slough (St 4b),7/25/1989,350,200,80.02863026,OMR,Interior,D,TT
Middle River at Bacon Island Bridge,7/25/1989,200,130,80.02863026,OMR,Interior,D,TT
San Joaquin River @ Mossdale Bridge - C7A,7/25/1989,800,530,80.03,SJRcorridor,Interior,D,TT
Little Connection Sl. @ Empire Tr.,7/25/1989,130,49,80.03,SJRcorridor,Interior,D,TT
Old River nr Tracy,7/25/1989,850,530,80.02863026,SouthDelta,Interior,D,TT
Grant Ln Can @ Tracy Rd Bdg,7/25/1989,800,510,80.02863026,SouthDelta,Interior,D,TT
Grant Line/Fabian/Bell Canals nr Old R.,7/25/1989,800,510,80.02863026,SouthDelta,Interior,D,TT
Rock Slough @ Old River,1/24/1990,962,533,79.66720736,OMR,Interior,C,TT
Old River North of Rock Slough (St 4b),1/24/1990,804,453,79.66720736,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,1/24/1990,420,237,79.66720736,OMR,Interior,C,TT
Little Connection Sl. @ Empire Tr.,1/24/1990,204,131,79.67,SJRcorridor,Interior,C,TT
San Joaquin River @ Mossdale Bridge - C7A,1/24/1990,1310,805,79.67,SJRcorridor,Interior,C,TT
Grant Ln Can @ Tracy Rd Bdg,1/24/1990,1200,733,79.66720736,SouthDelta,Interior,C,TT
Old River nr Tracy,1/24/1990,1190,725,79.66720736,SouthDelta,Interior,C,TT
Grant Line/Fabian/Bell Canals nr Old R.,1/24/1990,1100,663,79.66720736,SouthDelta,Interior,C,TT
Old River South of Rock Slough (St 5A),2/2/1990,711,410,83.0339583,OMR,Interior,C,TT
Clifton Court Intake,2/14/1990,515,286,84.5852336,OMR,Interior,C,TT
San Joaquin River @ Mossdale Bridge - C7A,2/14/1990,1300,809,84.59,SJRcorridor,Interior,C,TT
Old River nr Tracy,2/14/1990,1320,811,84.5852336,SouthDelta,Interior,C,TT
Grant Ln Can @ Tracy Rd Bdg,2/14/1990,1240,752,84.5852336,SouthDelta,Interior,C,TT
Clifton Court Intake,2/21/1990,472,265,80.12996718,OMR,Interior,C,TT
Rock Slough @ Old River,2/23/1990,598,330,83.08252588,OMR,Interior,C,TT
Rock Slough @ Old River,3/20/1990,548,300,85.09103604,OMR,Interior,C,TT
Clifton Court Intake,3/20/1990,404,227,85.09103604,OMR,Interior,C,TT
Old River South of Rock Slough (St 5A),4/1/1990,751,394,92.60495482,OMR,Interior,C,TT
Clifton Court Intake,4/24/1990,532,287,86.79032173,OMR,Interior,C,TT
Old River North of Rock Slough (St 4b),4/25/1990,905,476,87.22990049,OMR,Interior,C,TT
Rock Slough @ Old River,4/25/1990,864,466,87.22990049,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,4/25/1990,349,191,87.22990049,OMR,Interior,C,TT
Little Connection Sl. @ Empire Tr.,4/25/1990,164,96,87.23,SJRcorridor,Interior,C,TT
San Joaquin River @ Mossdale Bridge - C7A,4/25/1990,823,486,87.23,SJRcorridor,Interior,C,TT
Old River nr Tracy,4/25/1990,1120,671,87.22990049,SouthDelta,Interior,C,TT
Grant Ln Can @ Tracy Rd Bdg,4/25/1990,839,491,87.22990049,SouthDelta,Interior,C,TT
Grant Line/Fabian/Bell Canals nr Old R.,4/25/1990,671,377,87.22990049,SouthDelta,Interior,C,TT
Clifton Court Intake,5/23/1990,654,356,90.30188297,OMR,Interior,C,TT
Rock Slough @ Old River,5/23/1990,660,353,90.30188297,OMR,Interior,C,TT
Rock Slough @ Old River,6/26/1990,377,209,87.03302324,OMR,Interior,C,TT
Clifton Court Intake,6/27/1990,786,442,84.4854239,OMR,Interior,C,TT
Clifton Court Intake,7/25/1990,457,250,87.85147172,OMR,Interior,C,TT
Rock Slough @ Old River,7/26/1990,572,304,86.56430395,OMR,Interior,C,TT
Old River North of Rock Slough (St 4b),7/26/1990,524,279,86.56430395,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,7/26/1990,286,159,86.56430395,OMR,Interior,C,TT
Little Connection Sl. @ Empire Tr.,7/26/1990,160,94,86.56,SJRcorridor,Interior,C,TT
San Joaquin River @ Mossdale Bridge - C7A,7/26/1990,853,525,86.56,SJRcorridor,Interior,C,TT
Old River nr Tracy,7/26/1990,916,523,86.56430395,SouthDelta,Interior,C,TT
Grant Ln Can @ Tracy Rd Bdg,7/26/1990,843,479,86.56430395,SouthDelta,Interior,C,TT
Grant Line/Fabian/Bell Canals nr Old R.,7/26/1990,396,216,86.56430395,SouthDelta,Interior,C,TT
Clifton Court Intake,8/21/1990,397,221,82.94560259,OMR,Interior,C,TT
Rock Slough @ Old River,8/22/1990,477,256,83.47764088,OMR,Interior,C,TT
Old River North of Rock Slough (St 4b),8/22/1990,463,247,83.47764088,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,8/22/1990,269,156,83.47764088,OMR,Interior,C,TT
Little Connection Sl. @ Empire Tr.,8/22/1990,178,111,83.48,SJRcorridor,Interior,C,TT
San Joaquin River @ Mossdale Bridge - C7A,8/22/1990,738,442,83.48,SJRcorridor,Interior,C,TT
Old River nr Tracy,8/22/1990,857,526,83.47764088,SouthDelta,Interior,C,TT
Grant Ln Can @ Tracy Rd Bdg,8/22/1990,735,445,83.47764088,SouthDelta,Interior,C,TT
Grant Line/Fabian/Bell Canals nr Old R.,8/22/1990,652,372,83.47764088,SouthDelta,Interior,C,TT
Old River South of Rock Slough (St 5A),9/4/1990,479,253,85.84737194,OMR,Interior,C,TT
Clifton Court Intake,9/24/1990,504,275,90.82305445,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,9/24/1990,368,208,90.82305445,OMR,Interior,C,TT
Clifton Court Intake,10/23/1990,710,386,94.64630634,OMR,Interior,C,TT
Rock Slough @ Old River,10/24/1990,960,497,94.04183083,OMR,Interior,C,TT
Old River North of Rock Slough (St 4b),10/24/1990,921,486,94.04183083,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,10/24/1990,585,322,94.04183083,OMR,Interior,C,TT
Little Connection Sl. @ Empire Tr.,10/24/1990,191,112,94.04,SJRcorridor,Interior,C,TT
San Joaquin River @ Mossdale Bridge - C7A,10/24/1990,739,418,94.04,SJRcorridor,Interior,C,TT
Old River nr Tracy,10/24/1990,1140,667,94.04183083,SouthDelta,Interior,C,TT
Grant Ln Can @ Tracy Rd Bdg,10/24/1990,1030,592,94.04183083,SouthDelta,Interior,C,TT
Grant Line/Fabian/Bell Canals nr Old R.,10/24/1990,703,373,94.04183083,SouthDelta,Interior,C,TT
Clifton Court Intake,11/13/1990,689,370,93.89378554,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,11/13/1990,625,350,93.89378554,OMR,Interior,C,TT
Clifton Court Intake,12/11/1990,853,451,93.08539402,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,12/11/1990,542,296,93.08539402,OMR,Interior,C,TT
Old River South of Rock Slough (St 5A),1/4/1991,860,469,93.20280671,OMR,Interior,C,TT
Old River North of Rock Slough (St 4b),1/29/1991,878,495,94.90599798,OMR,Interior,C,TT
Rock Slough @ Old River,1/29/1991,897,488,94.90599798,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,1/29/1991,532,296,94.90599798,OMR,Interior,C,TT
Little Connection Sl. @ Empire Tr.,1/29/1991,344,207,94.91,SJRcorridor,Interior,C,TT
San Joaquin River @ Mossdale Bridge - C7A,1/29/1991,1100,650,94.91,SJRcorridor,Interior,C,TT
Old River nr Tracy,1/29/1991,1320,798,94.90599798,SouthDelta,Interior,C,TT
Grant Ln Can @ Tracy Rd Bdg,1/29/1991,1240,741,94.90599798,SouthDelta,Interior,C,TT
Grant Line/Fabian/Bell Canals nr Old R.,1/29/1991,700,376,94.90599798,SouthDelta,Interior,C,TT
Clifton Court Intake,1/31/1991,731,410,94.0793962,OMR,Interior,C,TT
Old River South of Rock Slough (St 5A),2/1/1991,881,479,94.15033685,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,2/26/1991,610,335,94.34149831,OMR,Interior,C,TT
Clifton Court Intake,2/27/1991,840,467,95.15255136,OMR,Interior,C,TT
Old River South of Rock Slough (St 5A),3/1/1991,1050,568,95.64094598,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,3/25/1991,469,269,72.32639176,OMR,Interior,C,TT
Clifton Court Intake,3/27/1991,548,305,71.68911216,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,4/23/1991,294,178,85.01362795,OMR,Interior,C,TT
San Joaquin River @ Mossdale Bridge - C7A,4/23/1991,1330,806,85.01,SJRcorridor,Interior,C,TT
Little Connection Sl. @ Empire Tr.,4/23/1991,251,150,85.01,SJRcorridor,Interior,C,TT
Old River nr Tracy,4/23/1991,1510,906,85.01362795,SouthDelta,Interior,C,TT
Grant Ln Can @ Tracy Rd Bdg,4/23/1991,1360,803,85.01362795,SouthDelta,Interior,C,TT
Clifton Court Intake,4/24/1991,792,461,86.48122671,OMR,Interior,C,TT
Clifton Court Intake,5/21/1991,527,297,91.14886705,OMR,Interior,C,TT
Contra Costa PP Number 01,5/21/1991,537,295,91.14886705,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,5/21/1991,359,202,91.14886705,OMR,Interior,C,TT
Old River North of Rock Slough (St 4b),5/22/1991,613,334,90.63835999,OMR,Interior,C,TT
Rock Slough @ Old River,5/22/1991,596,326,90.63835999,OMR,Interior,C,TT
Grant Line/Fabian/Bell Canals nr Old R.,5/22/1991,479,273,90.63835999,SouthDelta,Interior,C,TT
Contra Costa PP Number 01,6/24/1991,705,387,92.83977948,OMR,Interior,C,TT
Clifton Court Intake,6/25/1991,607,332,93.04612539,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,6/28/1991,451,249,91.92518677,OMR,Interior,C,TT
Clifton Court Intake,7/23/1991,528,286,91.47785985,OMR,Interior,C,TT
Rock Slough @ Old River,7/24/1991,596,324,92.78926842,OMR,Interior,C,TT
Old River North of Rock Slough (St 4b),7/24/1991,595,322,92.78926842,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,7/24/1991,404,218,92.78926842,OMR,Interior,C,TT
San Joaquin River @ Mossdale Bridge - C7A,7/24/1991,962,571,92.79,SJRcorridor,Interior,C,TT
Little Connection Sl. @ Empire Tr.,7/24/1991,275,154,92.79,SJRcorridor,Interior,C,TT
Old River nr Tracy,7/24/1991,1110,650,92.78926842,SouthDelta,Interior,C,TT
Grant Ln Can @ Tracy Rd Bdg,7/24/1991,974,564,92.78926842,SouthDelta,Interior,C,TT
Grant Line/Fabian/Bell Canals nr Old R.,7/24/1991,511,276,92.78926842,SouthDelta,Interior,C,TT
Middle R @ Tracy Rd Bdg,7/24/1991,454,251,92.78926842,SouthDelta,Interior,C,TT
Contra Costa PP Number 01,8/21/1991,699,368,88.57096592,OMR,Interior,C,TT
Rock Slough @ Old River,8/21/1991,550,299,88.57096592,OMR,Interior,C,TT
Old River North of Rock Slough (St 4b),8/21/1991,551,298,88.57096592,OMR,Interior,C,TT
Middle River at Bacon Island Bridge,8/21/1991,347,190,88.57096592,OMR,Interior,C,TT
San Joaquin River @ Mossdale Bridge - C7A,8/21/1991,950,555,88.57,SJRcorridor,Interior,C,TT
